Address,area,latitude,longitude,Bedrooms,Bathrooms,Status,neworold,parking,Furnished_status,Lift,type_of_building,Price_sqft,Price_Lakhs
"Sector 21C, Faridabad, Delhi NCR",1787.0,28.4333637510781,77.2895977872592,3.0,3.0,Ready to Move,Resale,2.0,Unknown,2.0,Flat,5875.769445998881,105.0
"Sector 10 Vasundhara, Ghaziabad, Delhi NCR",1100.0,28.663018,77.3676034,2.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,5454.545454545455,60.0
"NH 24, Ghaziabad, Delhi NCR",965.0,28.638572,77.4308515,2.0,2.0,Ready to Move,Resale,1.0,Unfurnished,2.0,Flat,3108.8082901554403,30.0
"1st floor, Suraj Kund, Faridabad, Delhi NCR",1450.0,28.4836111,77.3158333,3.0,2.0,Ready to Move,Resale,1.0,Unfurnished,2.0,Flat,4137.931034482759,60.0
"G4., Bhopura, Ghaziabad, Delhi NCR",1050.0,28.7264530405965,77.3373385265705,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,3047.619047619048,32.0
"Ghitorni, New Delhi - South, Delhi NCR",1000.0,28.48966407775879,77.1357192993164,3.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,4000.0,40.0
"330/sf3., Sector 3 Vaishali, Ghaziabad, Delhi NCR",700.0,28.643113,77.338472,2.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,0.0,Flat,6000.0,42.0
"Sector 143, Noida, Delhi NCR",950.0,28.504219,77.425971,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Individual House,5263.1578947368425,50.0
"Jm Florence, Greater Noida West 201306 tech Zone 4., Noida Extension, Greater Noida, Delhi NCR",1197.0,28.605958,77.444512,2.0,2.0,Ready to Move,Resale,1.0,Unfurnished,2.0,Flat,3425.2297410192145,41.0
"Alpha 2, Greater Noida, Delhi NCR",1880.0,28.475552,77.515197,3.0,3.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,3989.36170212766,75.0
"Jaypee Klassic sector 134 Noida, Sector 134, Noida, Delhi NCR",1650.0,28.5039267971638,77.383808,3.0,3.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,3818.181818181818,63.0
"Ghantaghar, Ghaziabad, Delhi NCR",1300.0,28.661937713623047,77.42527770996094,3.0,2.0,Ready to Move,New Property,1.0,Unfurnished,2.0,Flat,5153.846153846154,67.0
"D-302, Designarch E homes, Surajpur Site-C Housing Extension, Greater Noida, UP., Surajpur Site -C, Greater Noida, Delhi NCR",950.0,28.5103276869581,77.5217106743681,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Individual House,2736.842105263158,26.0
"Sector 5 Rajendra Nagar, Ghaziabad, Delhi NCR",1150.0,28.68099975585937,77.35699462890625,3.0,3.0,Ready to Move,New Property,1.0,Furnished,2.0,Flat,5565.217391304348,64.0
"NH-24, Ghaziabad., NH 24, Ghaziabad, Delhi NCR",1125.0,28.658647,77.4757,3.0,2.0,Unknown,Resale,1.0,Unfurnished,2.0,Flat,3555.555555555556,40.0
"Raj Nagar Extension, Ghaziabad, Delhi NCR",1280.0,28.7040534,77.4373305,3.0,3.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,2890.625,37.0
"Indirapuram, Ghaziabad, Ahinsa Khand 1, Ghaziabad, Delhi NCR",1685.0,28.6396037846967,77.365216,3.0,3.0,Ready to Move,Resale,2.0,Unknown,2.0,Flat,9139.46587537092,154.0
"Indirapuram, Ghaziabad, Delhi NCR",1120.0,28.645795,77.38219,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Individual House,4464.285714285715,50.0
"Sector 70, Faridabad, Sector 70, Faridabad, Delhi NCR",1075.0,28.341621,77.353443,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Individual House,3534.8837209302324,38.0
"tower b12 /307, Sector 16, Greater Noida, Delhi NCR",890.0,28.577868,77.48322,2.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,3932.5842696629215,35.0
"Sector 32, Faridabad, Delhi NCR",900.0,28.455882,77.3128129,2.0,2.0,Ready to Move,Resale,1.0,Unfurnished,2.0,Flat,4444.444444444444,40.0
"Sector 120, Noida, Delhi NCR",950.0,28.532778,77.377052,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,5263.1578947368425,50.0
"Sector 19, Faridabad, Sector 19, Faridabad, Delhi NCR",1200.0,28.425787,77.3165122,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,4083.3333333333335,49.0
"Plot No. GH 03/A, Sector 143, Noida, Uttar Pradesh 201306, Sector 143 B, Noida, Delhi NCR",1356.0,28.502597,77.428742,3.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,4793.510324483776,65.0
"Eu 47 c., Uttari Pitampura, New Delhi - West, Delhi NCR",1100.0,28.68851661682129,77.1784439086914,3.0,2.0,Ready to Move,Resale,1.0,Unfurnished,2.0,Flat,9090.90909090909,100.0
"Sector 102, Gurgaon, Delhi NCR",600.0,28.4763113,76.9716096,2.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,5833.333333333333,35.0
"Noida, Sector 143, Noida, Delhi NCR",1340.0,28.502597,77.428742,3.0,2.0,Ready to Move,New Property,1.0,Unknown,2.0,Flat,5447.761194029851,73.0
"Sector 48, Faridabad, Delhi NCR",2000.0,28.4062538566453,77.2828586720789,4.0,4.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,3900.0,78.0
"Ace Platinum, Zeta I, Greater Noida, Uttar Pradesh 201306, Zeta 1, Greater Noida, Delhi NCR",1450.0,28.4993735437355,77.5189461311465,3.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,3448.2758620689656,50.0
"Subhash Nagar, New Delhi - West, Delhi NCR",1100.0,28.6383522,77.113142,2.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Individual House,7272.727272727273,80.0
"Sector -168, Noida Expressway, Uttar Pardesh, India, Sector 149, Noida, Uttar Pradesh 201302, Sector 168, Noida, Delhi NCR",1085.0,28.444621,77.484261,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,4792.626728110599,52.0
"A603 sare spring viwe hight nh 24 Ghaziabad, Lal Kuan, Ghaziabad, Delhi NCR",1400.0,28.635516,77.478839,4.0,3.0,Ready to Move,Resale,1.0,Unknown,2.0,Individual House,3928.571428571429,55.0
"Flat No. D2, Ward no.6, Kalka Dass, New Delhi - South, Delhi NCR",1050.0,28.5179391,77.176464,3.0,2.0,Ready to Move,Resale,2.0,Furnished,1.0,Flat,4752.380952380952,49.9
"RZ-21, New uttam nagar, near raja puri road, Uttam nagar, New Uttam Nagar, New Delhi - West, Delhi NCR",1000.0,28.6163395,77.0633005,3.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,1.0,Flat,5000.0,50.0
"12E, BB Block, Janakpuri, New Delhi, Janakpuri Block BB, New Delhi - West, Delhi NCR",2800.0,28.63161277770996,77.09478759765625,5.0,4.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,8928.57142857143,250.0
"Indirapuram, Ghaziabad, Delhi NCR",860.0,28.645341,77.3549293203382,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,4441.8604651162805,38.20000000000001
"Malviya Nagar New Delhi, Malviya Nagar, New Delhi - South, Delhi NCR",2800.0,28.49679183959961,77.22869873046875,8.0,9.0,Ready to Move,Resale,1.0,Furnished,2.0,Flat,11964.285714285714,335.0
"Pratap Nagar, Gurgaon, Delhi NCR",540.0,28.4640841,77.021218,2.0,2.0,Unknown,Resale,1.0,Semi-Furnished,2.0,Flat,5925.925925925926,32.0
"Sector 82, Gurgaon, Sector 82, Gurgaon, Delhi NCR",903.0,28.399745,76.96812021,2.0,2.0,Ready to Move,Resale,1.0,Unknown,0.0,Flat,6090.808416389812,55.0
"Sector 68, Gurgaon, Delhi NCR",1227.0,28.386791,77.049466,2.0,2.0,Ready to Move,New Property,1.0,Unknown,2.0,Flat,6381.418092909536,78.3
"Sector 78, Noida, Delhi NCR",1210.0,28.5604873040921,77.384084,2.0,2.0,Ready to Move,Resale,1.0,Unknown,3.0,Flat,5041.322314049587,61.0
"Dilshad Garden, New Delhi - East, Delhi NCR",1650.0,28.5894616554121,77.3685007739679,3.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,4242.424242424242,70.0
"408, Himalaya tower, ahinsa khand 2, Indirapuram, Ghaziabad, Delhi NCR",1256.0,28.647852,77.384508,3.0,2.0,Ready to Move,New Property,1.0,Unknown,2.0,Flat,4060.509554140128,51.0
"Noida-Greater Noida Expressway, Greater Noida, Delhi NCR",981.0,28.5001229,77.4077621,2.0,2.0,Ready to Move,Resale,1.0,Furnished,2.0,Flat,4587.155963302752,45.0
"Sector 46, Gurgaon, Delhi NCR",1300.0,28.435840606689453,77.05825805664062,3.0,3.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,10384.615384615385,135.0
"Bhola nath nagar, Shahdara, Shahdara, New Delhi - East, Delhi NCR",980.0,28.6824951171875,77.26712799072266,3.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,5918.367346938776,58.0
"Dwarka, New Delhi - Dwarka, Delhi NCR",1800.0,28.585782,77.030906,4.0,3.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,6944.444444444444,125.0
"Chhattarpur, New Delhi - South, Delhi NCR",750.0,28.49180832,77.17786153,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,4000.0,30.0
"Sector 11 Vasundhara, Ghaziabad, Delhi NCR",1375.0,28.6558455,77.368224,2.0,2.0,Ready to Move,Resale,1.0,Furnished,2.0,Flat,5454.545454545455,75.0
"Eldeco Green Meadows, Greater Noida, Delhi NCR",1840.0,28.469135284423828,77.53815460205078,3.0,3.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,3695.652173913044,68.0
"Ardee City, Gurgaon, Delhi NCR",1040.0,28.4412025,77.0785644,2.0,2.0,Ready to Move,Resale,1.0,Furnished,2.0,Flat,7211.538461538462,75.0
"Dwarka Expy, Surat Nagar Phase 1, Sector 104, Gurugram, Haryana, Sector 104, Gurgaon, Delhi NCR",1269.0,28.48438996,77.00030461,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,4964.539007092199,63.0
"Sector 75, Noida, Delhi NCR",1035.0,28.57743,77.3794147929227,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,5797.101449275362,60.0
"plot number 43 block V 10 dlf phase 3 gurgaon, DLF City Phase 3, Gurgaon, Delhi NCR",2200.0,28.3459701538086,77.32601165771484,4.0,4.0,Ready to Move,Resale,3.0,Semi-Furnished,1.0,Flat,9772.727272727272,215.0
"Garhi, Ghaziabad, Delhi NCR",1402.0,28.7061385143925,77.420299712252,3.0,3.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,2995.720399429387,42.0
"Near Crossing Republic hospital, Opposite wave city, Ghaziabad., NH 24, Ghaziabad, Delhi NCR",840.0,28.6666100506854,77.480563952435,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Individual House,2857.1428571428573,24.0
"Patparganj i.p extension, Madhu Vihar-Patparganj, New Delhi - East, Delhi NCR",950.0,28.636269,77.304082,3.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,6947.368421052632,66.0
"Kaushambi, Ghaziabad, Delhi NCR",1300.0,28.6390639,77.3242583,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,4153.846153846154,54.0
"173, 2 nd Floor, Vasundhara Enclave, New Delhi - East, Delhi NCR",1100.0,28.6005236146549,77.3116078326732,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Individual House,7727.272727272727,85.0
"sector 109, Gurgaon, Sector 109, Gurgaon, Delhi NCR",2150.0,28.517155,77.003435,3.0,3.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,6511.627906976744,140.0
"Raj Nagar Extension, Ghaziabad -201017, Raj Nagar Extension, Ghaziabad, Delhi NCR",945.0,28.70042147427,77.4281646958134,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,3121.6931216931216,29.5
"Flat-506, tower-B, Vasundhara, Ghaziabad, Delhi NCR",1798.0,28.6700833893749,77.37875107929,3.0,3.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,5339.265850945495,96.0
"Sector 79, Gurgaon, Haryana 122012., Sector 79, Gurgaon, Delhi NCR",1490.0,28.37423557,76.95241631,3.0,3.0,Ready to Move,Resale,1.0,Unknown,3.0,Flat,5973.154362416108,89.0
"Central Park 3, Flower Valley  Sohna Road Sector 33, Sector 33 Sohna, Gurgaon, Delhi NCR",1093.0,28.434064,77.035949,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,6587.374199451052,72.0
"Greenfield Colony, Faridabad, Delhi NCR",1700.0,28.4661095,77.3000508,3.0,2.0,Ready to Move,Resale,1.0,Furnished,2.0,Individual House,4411.764705882353,75.0
"Sector 5 Rajendra Nagar, Ghaziabad, Delhi NCR",970.0,28.6809994,77.356998,2.0,2.0,Ready to Move,Resale,1.0,Unfurnished,2.0,Flat,3608.247422680413,35.0
"Sector 70A, Gurgaon, Delhi NCR",1450.0,28.384618,77.017428,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,5517.241379310345,80.0
"sbtl cladium, Sector 109, Gurgaon, Delhi NCR",2500.0,28.50813674926757,77.00896453857422,3.0,4.0,Ready to Move,Resale,1.0,Unfurnished,2.0,Flat,5200.0,130.0
"Indirapuram, Ghaziabad, Delhi NCR",950.0,28.6385505179793,77.3753213911428,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Individual House,4736.8421052631575,45.0
"Saket, New Delhi - South, Delhi NCR",1800.0,28.523548,77.2088954,3.0,3.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,14444.444444444443,260.0
"Sector 120, Noida, Delhi NCR",1765.0,28.587310508382,77.3959017798717,3.0,4.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,5382.43626062323,95.0
"Indirapuram, Ghaziabad, Delhi NCR",1085.0,28.646509,77.3814882767311,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,4884.792626728111,53.0
"Patel Nagar, Gurgaon, Delhi NCR",750.0,28.4603545,77.0395295,2.0,2.0,Ready to Move,Resale,1.0,Furnished,2.0,Flat,4933.333333333333,37.0
"1009 SG Benifit govindpuram Ghaziabad, Govindpuram, Ghaziabad, Delhi NCR",1335.0,28.6829328562345,77.489733,3.0,2.0,Ready to Move,Resale,1.0,Unknown,3.0,Flat,3370.7865168539324,45.0
"Sector 107, Dwarka Expressway Gurgaon Haryana, Sector 107, Gurgaon, Delhi NCR",1355.0,28.514908,76.974388,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Individual House,5535.055350553505,75.0
"Saraswati Garden, New Delhi - West, Delhi NCR",950.0,28.6452979,77.1377376,2.0,2.0,Ready to Move,Resale,1.0,Furnished,2.0,Flat,9473.684210526317,90.0
"Sector 84, Faridabad, Delhi NCR",1400.0,28.4015089226633,77.3645310247152,4.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,3928.571428571429,55.0
"H 4 plot no.11/18 sector 3 Rajender Nagar Sahibabad, Sahibabad, Ghaziabad, Delhi NCR",1160.0,28.66448783874512,77.34749603271484,3.0,2.0,Ready to Move,Resale,1.0,Unfurnished,2.0,Flat,4310.344827586207,50.0
"Chittaranjan Park Block E, New Delhi - South, Delhi NCR",1917.0,28.537872314453125,77.24923706054688,4.0,4.0,Ready to Move,Resale,2.0,Furnished,2.0,Individual House,16953.57329160146,325.0
"Yamuna Expressway, Greater Noida, Delhi NCR",975.0,28.3251961394855,77.535202,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,4102.564102564103,40.0
"Near Duke Villa Chattarpur, Chhattarpur, New Delhi - South, Delhi NCR",760.0,28.4958944,77.1859976,2.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,5000.0,38.0
"Sector 1, Greater Noida, Delhi NCR",1365.0,28.5661101,77.4406099,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,3003.663003663004,41.0
"Kamma 1, Ghaziabad, Delhi NCR",1635.0,28.640861,77.3321665,3.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,6055.045871559633,99.0
"Sector 84, Faridabad, Delhi NCR",1400.0,28.4044795,77.3709325,3.0,3.0,Ready to Move,Resale,1.0,Unfurnished,2.0,Flat,4214.285714285715,59.0
"90/3B Malviya Nagar New Delhi, Malviya Nagar, New Delhi - South, Delhi NCR",1350.0,28.5348305,77.2097741,3.0,3.0,Ready to Move,Resale,6.0,Semi-Furnished,2.0,Flat,8074.074074074074,109.0
"17 floor, Greater Noida West, Greater Noida, Delhi NCR",995.0,28.5549371680955,77.4422229614828,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,4070.35175879397,40.5
"T -BLOCK, Rajouri Garden, New Delhi - West, Delhi NCR",1800.0,28.643348693847656,77.12055969238281,3.0,3.0,Ready to Move,Resale,1.0,Furnished,2.0,Flat,13888.888888888889,250.0
"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",1100.0,28.6900486,77.3405361,3.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,5000.0,55.0
"Sector 87, Faridabad, Delhi NCR",1100.0,28.419868,77.341057,2.0,2.0,Ready to Move,Resale,1.0,Unfurnished,2.0,Flat,4090.909090909091,45.0
"48, vishwakarma apartment, vasundhra enclave Delhi 110096, Vasundhara Enclave, New Delhi - East, Delhi NCR",1300.0,28.5993923684984,77.3179113352843,3.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,8846.153846153846,115.0
"Dwarka Mor, New Delhi - West, Delhi NCR",590.0,28.619316,77.033262,2.0,2.0,Ready to Move,Resale,1.0,Unfurnished,2.0,Flat,4915.254237288135,29.0
"Omega 2, Greater Noida, Delhi NCR",1405.0,28.4611974,77.5111725,3.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,4128.113879003558,58.0
"Noida Extension Block A, Noida, Delhi NCR",1459.0,28.605956,77.450468,3.0,2.0,Ready to Move,Resale,1.0,Unknown,3.0,Individual House,3735.4352296093216,54.5
"A-180, Fateh Nagar, New Delhi - West, Delhi NCR",1100.0,28.632858276367188,77.10833740234375,3.0,3.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,9545.454545454546,105.0
"Uttam Nagar West, New Delhi - West, Delhi NCR",900.0,28.621767,77.055846,2.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,5000.0,45.0
"Sector 16, Greater Noida, Delhi NCR",1230.0,28.577868,77.48322,2.0,2.0,Unknown,Resale,1.0,Unfurnished,2.0,Flat,3252.032520325203,40.0
"Indirapuram, Ghaziabad, Nyay Khand 1, Ghaziabad, Delhi NCR",1100.0,28.634729,77.35832,2.0,2.0,Ready to Move,Resale,2.0,Unknown,2.0,Flat,4545.454545454545,50.0
"Sector 77, Noida, Delhi NCR",950.0,28.569317,77.39237,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Individual House,4947.368421052632,47.0
"Wazirabad, New Delhi - North, Delhi NCR",1450.0,28.7294979,77.224515,4.0,2.0,Unknown,Resale,1.0,Semi-Furnished,2.0,Flat,5517.241379310345,80.0
"Sector 16C, Gaur City Aarcity Regency Park, Sector 16, Greater Noida, Delhi NCR",1500.0,28.577868,77.48322,3.0,3.0,Unknown,Resale,1.0,Unfurnished,2.0,Flat,5000.0,75.0
"A15 First floor near G D Goenka Public school sector 48 gurgaon, Sector 48, Gurgaon, Delhi NCR",1700.0,28.497692108154297,77.02732849121094,3.0,3.0,Ready to Move,New Property,2.0,Semi-Furnished,1.0,Flat,7647.058823529412,130.0
"Sector 137, Noida, Delhi NCR",825.0,28.505584,77.410762,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,4000.0,33.0
"Gurgaon, Sector 92, Gurgaon, Delhi NCR",1512.0,28.4096109,76.9141943,3.0,3.0,Ready to Move,Resale,1.0,Unfurnished,2.0,Individual House,3968.253968253968,60.0
"B2-1304, savy ville de, raj nagar extension, ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",985.0,28.707505,77.4215721735345,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,2944.1624365482235,29.0
"Nai Basti Devli Village, Devli, New Delhi - South, Delhi NCR",1000.0,28.49579429626465,77.2367172241211,6.0,2.0,Ready to Move,Resale,1.0,Unfurnished,2.0,Individual House,8000.0,80.0
"Sohna Sector 4, Gurgaon, Sector 4 Sohna, Gurgaon, Delhi NCR",950.0,28.26215,77.083519,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,3252.6315789473683,30.9
"Flat number- 404, Flora apartments, sector- 19, Faridabad., Sector 19, Faridabad, Delhi NCR",1200.0,28.425787,77.3165122,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,4833.333333333333,58.0
"Shahdara, New Delhi - East, Delhi NCR",850.0,28.6824955,77.2671263,2.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,4352.941176470588,37.0
"Sector 42, Faridabad, Sector 42, Faridabad, Delhi NCR",1150.0,28.470511,77.297154,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,5739.130434782609,66.0
"Shivpuri Extension, Gurgaon, Delhi NCR",1400.0,28.4680985,77.0192391,3.0,3.0,Ready to Move,Resale,1.0,Unfurnished,2.0,Flat,8928.57142857143,125.0
"Indirapuram, Ghaziabad, Delhi NCR",800.0,28.64934730529785,77.36962890625,2.0,2.0,Ready to Move,Resale,1.0,Unfurnished,2.0,Flat,5050.0,40.4
"gali no 6, Vipin Garden, New Delhi - West, Delhi NCR",630.0,28.62475776672364,77.02686309814453,2.0,2.0,Ready to Move,New Property,1.0,Unfurnished,2.0,Flat,3492.063492063492,22.0
"H. No C 63 sector 41 Noida, Sector 41 Block C, Noida, Delhi NCR",7000.0,28.58909034729004,77.32018280029297,7.0,7.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,6142.857142857143,430.0
"Rz 60/6street no 9 tughlakabad extension, Tughlakabad Extension, New Delhi - South, Delhi NCR",830.0,28.52113342285156,77.25788116455078,3.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,5060.240963855422,42.0
"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",850.0,28.6452824,77.3621025,2.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,5294.117647058823,45.0
"3/51., Sector 2 Rajendra Nagar, Ghaziabad, Delhi NCR",1100.0,28.687614,77.351924,2.0,2.0,Ready to Move,Resale,2.0,Semi-Furnished,1.0,Flat,3909.090909090909,43.0
"Sector 129, Noida, Delhi NCR",1536.0,28.5078037,77.38,3.0,3.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,3906.25,60.0
"House number 98., Subhash Nagar, New Delhi - West, Delhi NCR",950.0,28.638351440429688,77.11314392089844,2.0,2.0,Ready to Move,Resale,1.0,Furnished,0.0,Flat,8421.052631578947,80.0
"Sector 108, Gurgaon, Delhi NCR",1422.0,28.512136,76.986899,2.0,2.0,Ready to Move,New Property,1.0,Unknown,2.0,Individual House,6751.054852320675,96.0
"Sarai Rohilla, New Delhi - Central, Delhi NCR",900.0,28.6654875,77.191071,3.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,5333.333333333333,48.0
"Yamuna Expressway, Greater Noida, Delhi NCR",1705.0,28.3452278,77.5161987,3.0,3.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,3782.991202346041,64.5
"House no 865, First Floor, Sector 46, Gurgaon, Delhi NCR",1215.0,28.435840606689453,77.05825805664062,3.0,3.0,Ready to Move,Resale,1.0,Furnished,2.0,Flat,10288.0658436214,125.0
"Sector 57, Gurgaon, Delhi NCR",1650.0,28.4215541,77.0780609,4.0,3.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Individual House,7575.757575757576,125.0
"716/45., Sector 45, Faridabad, Delhi NCR",2000.0,28.4509204,77.3008634,4.0,3.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,4500.0,90.0
"Phi 2, Greater Noida, Delhi NCR",1010.0,28.4469189,77.517486,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,4702.970297029703,47.5
"Sushant Lok 1, Gurgaon, Delhi NCR",1450.0,28.454191,77.0837996,3.0,3.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,12413.793103448275,180.0
"near girls college, Sector 14, Gurgaon, Delhi NCR",1300.0,28.47229766845703,77.04510498046875,3.0,2.0,Ready to Move,Resale,1.0,Unfurnished,2.0,Flat,6153.846153846154,80.0
"Om Vihar, New Delhi - West, Delhi NCR",549.0,28.6230185,77.0516675,2.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,4553.734061930783,25.0
"Yamuna Expressway, Greater Noida, Delhi NCR",1270.0,28.432194,77.508042,2.0,2.0,Ready to Move,Resale,1.0,Unknown,2.0,Flat,3818.8976377952754,48.5
"759/21 zakir nagar okhla, Zakir Nagar, New Delhi - South, Delhi NCR",850.0,28.56884002685547,77.27896118164062,2.0,2.0,Ready to Move,Resale,1.0,Unfurnished,2.0,Flat,5411.764705882353,46.0
"E block sector-1, Sector 1 Rohini, New Delhi - Rohini, Delhi NCR",950.0,28.70344352722168,77.0948486328125,3.0,2.0,Ready to Move,New Property,1.0,Semi-Furnished,2.0,Individual House,8410.526315789475,79.9
"Sector 52, Gurgaon, Delhi NCR",2250.0,28.438262,77.0793005,4.0,3.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Individual House,7333.333333333333,165.0
"Zeta Sector 1, Gautam Buddha Nagar, Delhi NCR, Zeta 1, Greater Noida, Delhi NCR",1500.0,28.496754,77.5222949538374,3.0,2.0,Unknown,Resale,1.0,Semi-Furnished,2.0,Individual House,4400.0,66.0
"Sector 137 RdBlossom County, Paras Tierea, Sector 137Noida, Uttar Pradesh 201305, Sector 137, Noida, Delhi NCR",1000.0,28.508273,77.4089761622089,2.0,2.0,Ready to Move,Resale,103.0,Unknown,2.0,Individual House,5500.0,55.0
"Indirapuram, Ghaziabad, Shakti Khand 3, Ghaziabad, Delhi NCR",900.0,28.6500637,77.3637503,3.0,2.0,Ready to Move,Resale,1.0,Unknown,0.0,Flat,5777.777777777777,52.0
"Raj Nagar Extension, Ghaziabad, Delhi NCR",1450.0,28.7040534,77.4373305,3.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,3379.310344827586,49.0
